code,pref,city,prefKana,cityKana,status,changeDate,newCode,newName,newNameKana,changeReason
40137,福岡県,福岡市早良区,ふくおかけん,ふくおかしさわらく,,,40137,,,
40202,福岡県,大牟田市,ふくおかけん,おおむたし,,,40202,,,
40203,福岡県,久留米市,ふくおかけん,くるめし,,,40203,,,
40204,福岡県,直方市,ふくおかけん,のおがたし,,,40204,,,
40205,福岡県,飯塚市,ふくおかけん,いいづかし,,,40205,,,
40206,福岡県,田川市,ふくおかけん,たがわし,,,40206,,,
40207,福岡県,柳川市,ふくおかけん,やながわし,,,40207,,,
40208,福岡県,山田市,ふくおかけん,やまだし,欠番,2006-03-27,40227,嘉麻市,かまし,合併後は嘉麻市
40209,福岡県,甘木市,ふくおかけん,あまぎし,欠番,2006-03-20,40228,朝倉市,あさくらし,合併後は朝倉市
40210,福岡県,八女市,ふくおかけん,やめし,,,40210,,,
40211,福岡県,筑後市,ふくおかけん,ちくごし,,,40211,,,
40212,福岡県,大川市,ふくおかけん,おおかわし,,,40212,,,
40213,福岡県,行橋市,ふくおかけん,ゆくはしし,,,40213,,,
40214,福岡県,豊前市,ふくおかけん,ぶぜんし,,,40214,,,
40215,福岡県,中間市,ふくおかけん,なかまし,,,40215,,,
40216,福岡県,小郡市,ふくおかけん,おごおりし,,,40216,,,
40217,福岡県,筑紫野市,ふくおかけん,ちくしのし,,,40217,,,
40218,福岡県,春日市,ふくおかけん,かすがし,,,40218,,,
40219,福岡県,大野城市,ふくおかけん,おおのじょうし,,,40219,,,
40220,福岡県,宗像市,ふくおかけん,むなかたし,,,40220,,,
40221,福岡県,太宰府市,ふくおかけん,だざいふし,,,40221,,,
40222,福岡県,前原市,ふくおかけん,まえばるし,欠番,2010-01-01,40230,糸島市,いとしまし,合併後は糸島市
40223,福岡県,古賀市,ふくおかけん,こがし,,,40223,,,
40224,福岡県,福津市,ふくおかけん,ふくつし,,,40224,,,
40225,福岡県,うきは市,ふくおかけん,うきはし,,,40225,,,
40226,福岡県,宮若市,ふくおかけん,みやわかし,,,40226,,,
40227,福岡県,嘉麻市,ふくおかけん,かまし,,,40227,,,
40228,福岡県,朝倉市,ふくおかけん,あさくらし,,,40228,,,
40229,福岡県,みやま市,ふくおかけん,みやまし,,,40229,,,
40230,福岡県,糸島市,ふくおかけん,いとしまし,,,40230,,,
40231,福岡県,那珂川市,ふくおかけん,なかがわし,,,40231,,,
40305,福岡県,那珂川町,ふくおかけん,なかがわまち,欠番,,40231,那珂川市,なかがわし,市制施行
40341,福岡県,宇美町,ふくおかけん,うみまち,,,40341,,,
40342,福岡県,篠栗町,ふくおかけん,ささぐりまち,,,40342,,,
40343,福岡県,志免町,ふくおかけん,しめまち,,,40343,,,
40344,福岡県,須恵町,ふくおかけん,すえまち,,,40344,,,
40345,福岡県,新宮町,ふくおかけん,しんぐうまち,,,40345,,,
40348,福岡県,久山町,ふくおかけん,ひさやままち,,,40348,,,
40349,福岡県,粕屋町,ふくおかけん,かすやまち,,,40349,,,
40381,福岡県,芦屋町,ふくおかけん,あしやまち,,,40381,,,
40382,福岡県,水巻町,ふくおかけん,みずまきまち,,,40382,,,
40383,福岡県,岡垣町,ふくおかけん,おかがきまち,,,40383,,,
40384,福岡県,遠賀町,ふくおかけん,おんがちょう,,,40384,,,
40401,福岡県,小竹町,ふくおかけん,こたけまち,,,40401,,,
40402,福岡県,鞍手町,ふくおかけん,くらてまち,,,40402,,,
40403,福岡県,宮田町,ふくおかけん,みやたまち,欠番,2006-02-11,40226,宮若市,みやわかし,合併後は宮若市
40404,福岡県,若宮町,ふくおかけん,わかみやまち,欠番,2006-02-11,40226,宮若市,みやわかし,合併後は宮若市
40421,福岡県,桂川町,ふくおかけん,けいせんまち,,,40421,,,
40422,福岡県,稲築町,ふくおかけん,いなつきまち,欠番,2006-03-27,40227,嘉麻市,かまし,合併後は嘉麻市
40423,福岡県,碓井町,ふくおかけん,うすいまち,欠番,2006-03-27,40227,嘉麻市,かまし,合併後は嘉麻市
40424,福岡県,嘉穂町,ふくおかけん,かほまち,欠番,2006-03-27,40227,嘉麻市,かまし,合併後は嘉麻市
40425,福岡県,筑穂町,ふくおかけん,ちくほまち,欠番,2006-03-26,40205,飯塚市,いいづかし,合併後は飯塚市
40426,福岡県,穂波町,ふくおかけん,ほなみまち,欠番,2006-03-26,40205,飯塚市,いいづかし,合併後は飯塚市
40427,福岡県,庄内町,ふくおかけん,しょうないまち,欠番,2006-03-26,40205,飯塚市,いいづかし,合併後は飯塚市
40428,福岡県,頴田町,ふくおかけん,かいたまち,欠番,2006-03-26,40205,飯塚市,いいづかし,合併後は飯塚市
40441,福岡県,杷木町,ふくおかけん,はきまち,欠番,2006-03-20,40228,朝倉市,あさくらし,合併後は朝倉市
40442,福岡県,朝倉町,ふくおかけん,あさくらまち,欠番,2006-03-20,40228,朝倉市,あさくらし,合併後は朝倉市
40447,福岡県,筑前町,ふくおかけん,ちくぜんまち,,,40447,,,
40448,福岡県,東峰村,ふくおかけん,とうほうむら,,,40448,,,
40462,福岡県,二丈町,ふくおかけん,にじょうまち,欠番,2010-01-01,40230,糸島市,いとしまし,合併後は糸島市
40463,福岡県,志摩町,ふくおかけん,しままち,欠番,2010-01-01,40230,糸島市,いとしまし,合併後は糸島市
40503,福岡県,大刀洗町,ふくおかけん,たちあらいまち,,,40503,,,
40522,福岡県,大木町,ふくおかけん,おおきまち,,,40522,,,
40541,福岡県,黒木町,ふくおかけん,くろぎまち,欠番,2010-02-01,40210,八女市,やめし,合併後は八女市
40542,福岡県,上陽町,ふくおかけん,じょうようまち,欠番,2006-10-01,40210,八女市,やめし,合併後は八女市
40543,福岡県,立花町,ふくおかけん,たちばなまち,欠番,2010-02-01,40210,八女市,やめし,合併後は八女市
40544,福岡県,広川町,ふくおかけん,ひろかわまち,,,40544,,,
40545,福岡県,矢部村,ふくおかけん,やべむら,欠番,2010-02-01,40210,八女市,やめし,合併後は八女市
40546,福岡県,星野村,ふくおかけん,ほしのむら,欠番,2010-02-01,40210,八女市,やめし,合併後は八女市
40561,福岡県,瀬高町,ふくおかけん,せたかまち,欠番,2007-01-29,40229,みやま市,みやまし,合併後はみやま市
40564,福岡県,山川町,ふくおかけん,やまかわまち,欠番,2007-01-29,40229,みやま市,みやまし,合併後はみやま市
40581,福岡県,高田町,ふくおかけん,たかたまち,欠番,2007-01-29,40229,みやま市,みやまし,合併後はみやま市
40601,福岡県,香春町,ふくおかけん,かわらまち,,,40601,,,
40602,福岡県,添田町,ふくおかけん,そえだまち,,,40602,,,
40603,福岡県,金田町,ふくおかけん,かなだまち,欠番,2006-03-06,40610,福智町,ふくちまち,合併後は福智町
40604,福岡県,糸田町,ふくおかけん,いとだまち,,,40604,,,
40605,福岡県,川崎町,ふくおかけん,かわさきまち,,,40605,,,
40606,福岡県,赤池町,ふくおかけん,あかいけまち,欠番,2006-03-06,40610,福智町,ふくちまち,合併後は福智町
40607,福岡県,方城町,ふくおかけん,ほうじょうまち,欠番,2006-03-06,40610,福智町,ふくちまち,合併後は福智町
40608,福岡県,大任町,ふくおかけん,おおとうまち,,,40608,,,
40609,福岡県,赤村,ふくおかけん,あかむら,,,40609,,,
40610,福岡県,福智町,ふくおかけん,ふくちまち,,,40610,,,
40621,福岡県,苅田町,ふくおかけん,かんだまち,,,40621,,,
40622,福岡県,犀川町,ふくおかけん,さいがわまち,欠番,2006-03-20,40625,みやこ町,みやこまち,合併後はみやこ町
40623,福岡県,勝山町,ふくおかけん,かつやままち,欠番,2006-03-20,40625,みやこ町,みやこまち,合併後はみやこ町
40624,福岡県,豊津町,ふくおかけん,とよつまち,欠番,2006-03-20,40625,みやこ町,みやこまち,合併後はみやこ町
40625,福岡県,みやこ町,ふくおかけん,みやこまち,,,40625,,,
40641,福岡県,椎田町,ふくおかけん,しいだまち,欠番,2006-01-10,40647,築上町,ちくじょうまち,合併後は築上町
40642,福岡県,吉富町,ふくおかけん,よしとみまち,,,40642,,,
40643,福岡県,築城町,ふくおかけん,ついきまち,欠番,2006-01-10,40647,築上町,ちくじょうまち,合併後は築上町
40644,福岡県,新吉富村,ふくおかけん,しんよしとみむら,欠番,2005-10-11,40646,上毛町,こうげまち,合併後は上毛町
40645,福岡県,大平村,ふくおかけん,たいへいむら,欠番,2005-10-11,40646,上毛町,こうげまち,合併後は上毛町
40646,福岡県,上毛町,ふくおかけん,こうげまち,,,40646,,,
40647,福岡県,築上町,ふくおかけん,ちくじょうまち,,,40647,,,
41000,佐賀県,,さがけん,,,,41000,,,
41201,佐賀県,佐賀市,さがけん,さがし,,,41201,,,
41202,佐賀県,唐津市,さがけん,からつし,,,41202,,,
41203,佐賀県,鳥栖市,さがけん,とすし,,,41203,,,
41204,佐賀県,多久市,さがけん,たくし,,,41204,,,
41205,佐賀県,伊万里市,さがけん,いまりし,,,41205,,,
41206,佐賀県,武雄市,さがけん,たけおし,,,41206,,,
41207,佐賀県,鹿島市,さがけん,かしまし,,,41207,,,
41208,佐賀県,小城市,さがけん,おぎし,,,41208,,,
41209,佐賀県,嬉野市,さがけん,うれしのし,,,41209,,,
41210,佐賀県,神埼市,さがけん,かんざきし,,,41210,,,
41301,佐賀県,諸富町,さがけん,もろどみちょう,欠番,2005-10-01,41201,佐賀市,さがし,合併後は佐賀市
41302,佐賀県,川副町,さがけん,かわそえまち,欠番,2007-10-01,41201,佐賀市,さがし,合併後は佐賀市
41303,佐賀県,東与賀町,さがけん,ひがしよかちょう,欠番,2007-10-01,41201,佐賀市,さがし,合併後は佐賀市
41304,佐賀県,久保田町,さがけん,くぼたちょう,欠番,2007-10-01,41201,佐賀市,さがし,合併後は佐賀市
41305,佐賀県,大和町,さがけん,やまとちょう,欠番,2005-10-01,41201,佐賀市,さがし,合併後は佐賀市
41306,佐賀県,富士町,さがけん,ふじちょう,欠番,2005-10-01,41201,佐賀市,さがし,合併後は佐賀市
41321,佐賀県,神埼町,さがけん,かんざきまち,欠番,2006-03-20,41210,神埼市,かんざきし,合併後は神埼市
41322,佐賀県,千代田町,さがけん,ちよだちょう,欠番,2006-03-20,41210,神埼市,かんざきし,合併後は神埼市
41323,佐賀県,三田川町,さがけん,みたがわちょう,欠番,2006-03-01,41327,吉野ヶ里町,よしのがりちょう,合併後は吉野ヶ里町
41324,佐賀県,東脊振村,さがけん,ひがしせふりそん,欠番,2006-03-01,41327,吉野ヶ里町,よしのがりちょう,合併後は吉野ヶ里町
41325,佐賀県,脊振村,さがけん,せふりむら,欠番,2006-03-20,41210,神埼市,かんざきし,合併後は神埼市
41326,佐賀県,三瀬村,さがけん,みつせむら,欠番,2005-10-01,41201,佐賀市,さがし,合併後は佐賀市
41327,佐賀県,吉野ヶ里町,さがけん,よしのがりちょう,,,41327,,,
41341,佐賀県,基山町,さがけん,きやまちょう,,,41341,,,
41345,佐賀県,上峰町,さがけん,かみみねちょう,,,41345,,,
41346,佐賀県,みやき町,さがけん,みやきちょう,,,41346,,,
41382,佐賀県,七山村,さがけん,ななやまむら,欠番,2006-01-01,41202,唐津市,からつし,合併後は唐津市
41387,佐賀県,玄海町,さがけん,げんかいちょう,,,41387,,,
41401,佐賀県,有田町,さがけん,ありたちょう,,,41401,,,
41402,佐賀県,西有田町,さがけん,にしありたちょう,欠番,2006-03-01,41401,有田町,ありたちょう,合併後は有田町
41421,佐賀県,山内町,さがけん,やまうちちょう,欠番,2006-03-01,41206,武雄市,たけおし,合併後は武雄市
41422,佐賀県,北方町,さがけん,きたがたまち,欠番,2006-03-01,41206,武雄市,たけおし,合併後は武雄市
41423,佐賀県,大町町,さがけん,おおまちちょう,,,41423,,,
41424,佐賀県,江北町,さがけん,こうほくまち,,,41424,,,
41425,佐賀県,白石町,さがけん,しろいしちょう,,,41425,,,
41441,佐賀県,太良町,さがけん,たらちょう,,,41441,,,
41442,佐賀県,塩田町,さがけん,しおたちょう,欠番,2006-01-01,41209,嬉野市,うれしのし,合併後は嬉野市
41443,佐賀県,嬉野町,さがけん,うれしのまち,欠番,2006-01-01,41209,嬉野市,うれしのし,合併後は嬉野市
42000,長崎県,,ながさきけん,,,,42000,,,
42201,長崎県,長崎市,ながさきけん,ながさきし,,,42201,,,
42202,長崎県,佐世保市,ながさきけん,させぼし,,,42202,,,
42203,長崎県,島原市,ながさきけん,しまばらし,,,42203,,,
42204,長崎県,諫早市,ながさきけん,いさはやし,,,42204,,,
42205,長崎県,大村市,ながさきけん,おおむらし,,,42205,,,
42207,長崎県,平戸市,ながさきけん,ひらどし,,,42207,,,
42208,長崎県,松浦市,ながさきけん,まつうらし,,,42208,,,
42209,長崎県,対馬市,ながさきけん,つしまし,,,42209,,,
42210,長崎県,壱岐市,ながさきけん,いきし,,,42210,,,
42211,長崎県,五島市,ながさきけん,ごとうし,,,42211,,,
42212,長崎県,西海市,ながさきけん,さいかいし,,,42212,,,
42213,長崎県,雲仙市,ながさきけん,うんぜんし,,,42213,,,
42214,長崎県,南島原市,ながさきけん,みなみしまばらし,,,42214,,,
42307,長崎県,長与町,ながさきけん,ながよちょう,,,42307,,,
42308,長崎県,時津町,ながさきけん,とぎつちょう,,,42308,,,
42309,長崎県,琴海町,ながさきけん,きんかいちょう,欠番,2006-01-04,42201,長崎市,ながさきし,合併後は長崎市
42310,長崎県,西彼町,ながさきけん,せいひちょう,欠番,2005-04-01,42212,西海市,さいかいし,合併後は西海市
42311,長崎県,西海町,ながさきけん,さいかいちょう,欠番,2005-04-01,42212,西海市,さいかいし,合併後は西海市
42312,長崎県,大島町,ながさきけん,おおしまちょう,欠番,2005-04-01,42212,西海市,さいかいし,合併後は西海市
42313,長崎県,崎戸町,ながさきけん,さきとちょう,欠番,2005-04-01,42212,西海市,さいかいし,合併後は西海市
42314,長崎県,大瀬戸町,ながさきけん,おおせとちょう,欠番,2005-04-01,42212,西海市,さいかいし,合併後は西海市
42321,長崎県,東彼杵町,ながさきけん,ひがしそのぎちょう,,,42321,,,
42322,長崎県,川棚町,ながさきけん,かわたなちょう,,,42322,,,
42323,長崎県,波佐見町,ながさきけん,はさみちょう,,,42323,,,
42361,長崎県,有明町,ながさきけん,ありあけちょう,欠番,2006-01-01,42203,島原市,しまばらし,合併後は島原市
42362,長崎県,国見町,ながさきけん,くにみちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42363,長崎県,瑞穂町,ながさきけん,みずほちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42364,長崎県,吾妻町,ながさきけん,あづまちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42365,長崎県,愛野町,ながさきけん,あいのまち,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42366,長崎県,千々石町,ながさきけん,ちぢわちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42367,長崎県,小浜町,ながさきけん,おばまちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42368,長崎県,南串山町,ながさきけん,みなみくしやまちょう,欠番,2005-10-11,42213,雲仙市,うんぜんし,合併後は雲仙市
42369,長崎県,加津佐町,ながさきけん,かづさまち,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42370,長崎県,口之津町,ながさきけん,くちのつちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42371,長崎県,南有馬町,ながさきけん,みなみありまちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42372,長崎県,北有馬町,ながさきけん,きたありまちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42373,長崎県,西有家町,ながさきけん,にしありえちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42374,長崎県,有家町,ながさきけん,ありえちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42375,長崎県,布津町,ながさきけん,ふつちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42376,長崎県,深江町,ながさきけん,ふかえちょう,欠番,2006-03-31,42214,南島原市,みなみしまばらし,合併後は南島原市
42381,長崎県,大島村,ながさきけん,おおしまむら,欠番,2005-10-01,42207,平戸市,ひらどし,合併後は平戸市
42382,長崎県,生月町,ながさきけん,いきつきちょう,欠番,2005-10-01,42207,平戸市,ひらどし,合併後は平戸市
42383,長崎県,小値賀町,ながさきけん,おぢかちょう,,,42383,,,
42384,長崎県,宇久町,ながさきけん,うくまち,欠番,2006-03-31,42202,佐世保市,させぼし,合併後は佐世保市
42385,長崎県,田平町,ながさきけん,たびらちょう,欠番,2005-10-01,42207,平戸市,ひらどし,合併後は平戸市
42386,長崎県,福島町,ながさきけん,ふくしまちょう,欠番,2006-01-01,42208,松浦市,まつうらし,合併後は松浦市
42387,長崎県,鷹島町,ながさきけん,たかしまちょう,欠番,2006-01-01,42208,松浦市,まつうらし,合併後は松浦市
42388,長崎県,江迎町,ながさきけん,えむかえちょう,欠番,2010-03-31,42202,佐世保市,させぼし,合併後は佐世保市
42389,長崎県,鹿町町,ながさきけん,しかまちちょう,欠番,2010-03-31,42202,佐世保市,させぼし,合併後は佐世保市
42390,長崎県,小佐々町,ながさきけん,こさざちょう,欠番,2006-03-31,42202,佐世保市,させぼし,合併後は佐世保市
42391,長崎県,佐々町,ながさきけん,さざちょう,,,42391,,,
42392,長崎県,吉井町,ながさきけん,よしいちょう,欠番,2005-04-01,42202,佐世保市,させぼし,合併後は佐世保市
42393,長崎県,世知原町,ながさきけん,せちばるちょう,欠番,2005-04-01,42202,佐世保市,させぼし,合併後は佐世保市
42411,長崎県,新上五島町,ながさきけん,しんかみごとうちょう,,,42411,,,
43000,熊本県,,くまもとけん,,,,43000,,,
43100,熊本県,熊本市,くまもとけん,くまもとし,,,43100,,,
43101,熊本県,熊本市中央区,くまもとけん,くまもとしちゅうおうく,,,43101,,,
43102,熊本県,熊本市東区,くまもとけん,くまもとしひがしく,,,43102,,,
43103,熊本県,熊本市西区,くまもとけん,くまもとしにしく,,,43103,,,
43104,熊本県,熊本市南区,くまもとけん,くまもとしみなみく,,,43104,,,
43105,熊本県,熊本市北区,くまもとけん,くまもとしきたく,,,43105,,,
43201,熊本県,熊本市,くまもとけん,くまもとし,欠番,,43100,熊本市,くまもとし,政令指定都市へ移行
43202,熊本県,八代市,くまもとけん,やつしろし,,,43202,,,
43203,熊本県,人吉市,くまもとけん,ひとよしし,,,43203,,,
43204,熊本県,荒尾市,くまもとけん,あらおし,,,43204,,,
43205,熊本県,水俣市,くまもとけん,みなまたし,,,43205,,,
43206,熊本県,玉名市,くまもとけん,たまなし,,,43206,,,
43207,熊本県,本渡市,くまもとけん,ほんどし,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43208,熊本県,山鹿市,くまもとけん,やまがし,,,43208,,,
43209,熊本県,牛深市,くまもとけん,うしぶかし,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43210,熊本県,菊池市,くまもとけん,きくちし,,,43210,,,
43211,熊本県,宇土市,くまもとけん,うとし,,,43211,,,
43212,熊本県,上天草市,くまもとけん,かみあまくさし,,,43212,,,
43213,熊本県,宇城市,くまもとけん,うきし,,,43213,,,
43214,熊本県,阿蘇市,くまもとけん,あそし,,,43214,,,
43215,熊本県,天草市,くまもとけん,あまくさし,,,43215,,,
43216,熊本県,合志市,くまもとけん,こうしし,,,43216,,,
43341,熊本県,城南町,くまもとけん,じょうなんまち,欠番,2010-03-23,43201,熊本市,くまもとし,合併後は熊本市
43342,熊本県,富合町,くまもとけん,とみあいまち,欠番,,43201,熊本市,くまもとし,合併後は熊本市
43348,熊本県,美里町,くまもとけん,みさとまち,,,43348,,,
43361,熊本県,岱明町,くまもとけん,たいめいまち,欠番,2005-10-03,43206,玉名市,たまなし,合併後は玉名市
43362,熊本県,横島町,くまもとけん,よこしままち,欠番,2005-10-03,43206,玉名市,たまなし,合併後は玉名市
43363,熊本県,天水町,くまもとけん,てんすいまち,欠番,2005-10-03,43206,玉名市,たまなし,合併後は玉名市
43364,熊本県,玉東町,くまもとけん,ぎょくとうまち,,,43364,,,
43365,熊本県,菊水町,くまもとけん,きくすいまち,欠番,2006-03-01,43369,和水町,なごみまち,合併後は和水町
43366,熊本県,三加和町,くまもとけん,みかわまち,欠番,2006-03-01,43369,和水町,なごみまち,合併後は和水町
43367,熊本県,南関町,くまもとけん,なんかんまち,,,43367,,,
43368,熊本県,長洲町,くまもとけん,ながすまち,,,43368,,,
43369,熊本県,和水町,くまもとけん,なごみまち,,,43369,,,
43385,熊本県,植木町,くまもとけん,うえきまち,欠番,2010-03-23,43201,熊本市,くまもとし,合併後は熊本市
43403,熊本県,大津町,くまもとけん,おおづまち,,,43403,,,
43404,熊本県,菊陽町,くまもとけん,きくようまち,,,43404,,,
43405,熊本県,合志町,くまもとけん,こうしまち,欠番,2006-02-27,43216,合志市,こうしし,合併後は合志市
43407,熊本県,西合志町,くまもとけん,にしごうしまち,欠番,2006-02-27,43216,合志市,こうしし,合併後は合志市
43423,熊本県,南小国町,くまもとけん,みなみおぐにまち,,,43423,,,
43424,熊本県,小国町,くまもとけん,おぐにまち,,,43424,,,
43425,熊本県,産山村,くまもとけん,うぶやまむら,,,43425,,,
43428,熊本県,高森町,くまもとけん,たかもりまち,,,43428,,,
43432,熊本県,西原村,くまもとけん,にしはらむら,,,43432,,,
43433,熊本県,南阿蘇村,くまもとけん,みなみあそむら,,,43433,,,
43441,熊本県,御船町,くまもとけん,みふねまち,,,43441,,,
43442,熊本県,嘉島町,くまもとけん,かしままち,,,43442,,,
43443,熊本県,益城町,くまもとけん,ましきまち,,,43443,,,
43444,熊本県,甲佐町,くまもとけん,こうさまち,,,43444,,,
43447,熊本県,山都町,くまもとけん,やまとちょう,,,43447,,,
43461,熊本県,坂本村,くまもとけん,さかもとむら,欠番,2005-08-01,43202,八代市,やつしろし,合併後は八代市
43462,熊本県,千丁町,くまもとけん,せんちょうまち,欠番,2005-08-01,43202,八代市,やつしろし,合併後は八代市
43463,熊本県,鏡町,くまもとけん,かがみまち,欠番,2005-08-01,43202,八代市,やつしろし,合併後は八代市
43464,熊本県,竜北町,くまもとけん,りゅうほくまち,欠番,2005-10-01,43468,氷川町,ひかわちょう,合併後は氷川町
43465,熊本県,宮原町,くまもとけん,みやはらまち,欠番,2005-10-01,43468,氷川町,ひかわちょう,合併後は氷川町
43466,熊本県,東陽村,くまもとけん,とうようむら,欠番,2005-08-01,43202,八代市,やつしろし,合併後は八代市
43467,熊本県,泉村,くまもとけん,いずみむら,欠番,2005-08-01,43202,八代市,やつしろし,合併後は八代市
43468,熊本県,氷川町,くまもとけん,ひかわちょう,,,43468,,,
43482,熊本県,芦北町,くまもとけん,あしきたまち,,,43482,,,
43484,熊本県,津奈木町,くまもとけん,つなぎまち,,,43484,,,
43501,熊本県,錦町,くまもとけん,にしきまち,,,43501,,,
43505,熊本県,多良木町,くまもとけん,たらぎまち,,,43505,,,
43506,熊本県,湯前町,くまもとけん,ゆのまえまち,,,43506,,,
43507,熊本県,水上村,くまもとけん,みずかみむら,,,43507,,,
43510,熊本県,相良村,くまもとけん,さがらむら,,,43510,,,
43511,熊本県,五木村,くまもとけん,いつきむら,,,43511,,,
43512,熊本県,山江村,くまもとけん,やまえむら,,,43512,,,
43513,熊本県,球磨村,くまもとけん,くまむら,,,43513,,,
43514,熊本県,あさぎり町,くまもとけん,あさぎりちょう,,,43514,,,
43523,熊本県,有明町,くまもとけん,ありあけまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43526,熊本県,御所浦町,くまもとけん,ごしょうらまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43527,熊本県,倉岳町,くまもとけん,くらたけまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43528,熊本県,栖本町,くまもとけん,すもとまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43529,熊本県,新和町,くまもとけん,しんわまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43530,熊本県,五和町,くまもとけん,いつわまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43531,熊本県,苓北町,くまもとけん,れいほくまち,,,43531,,,
43532,熊本県,天草町,くまもとけん,あまくさまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
43533,熊本県,河浦町,くまもとけん,かわうらまち,欠番,2006-03-27,43215,天草市,あまくさし,合併後は天草市
44000,大分県,,おおいたけん,,,,44000,,,
44201,大分県,大分市,おおいたけん,おおいたし,,,44201,,,
44202,大分県,別府市,おおいたけん,べっぷし,,,44202,,,
44203,大分県,中津市,おおいたけん,なかつし,,,44203,,,
44204,大分県,日田市,おおいたけん,ひたし,,,44204,,,
44205,大分県,佐伯市,おおいたけん,さいきし,,,44205,,,
44206,大分県,臼杵市,おおいたけん,うすきし,,,44206,,,
44207,大分県,津久見市,おおいたけん,つくみし,,,44207,,,
44208,大分県,竹田市,おおいたけん,たけたし,,,44208,,,
44209,大分県,豊後高田市,おおいたけん,ぶんごたかだし,,,44209,,,
44210,大分県,杵築市,おおいたけん,きつきし,,,44210,,,
44211,大分県,宇佐市,おおいたけん,うさし,,,44211,,,
44212,大分県,豊後大野市,おおいたけん,ぶんごおおのし,,,44212,,,
44213,大分県,由布市,おおいたけん,ゆふし,,,44213,,,
44214,大分県,国東市,おおいたけん,くにさきし,,,44214,,,
44301,大分県,大田村,おおいたけん,おおたむら,欠番,2005-10-01,44210,杵築市,きつきし,合併後は杵築市
44321,大分県,国見町,おおいたけん,くにみちょう,欠番,2006-03-31,44214,国東市,くにさきし,合併後は国東市
44322,大分県,姫島村,おおいたけん,ひめしまむら,,,44322,,,
44323,大分県,国東町,おおいたけん,くにさきまち,欠番,2006-03-31,44214,国東市,くにさきし,合併後は国東市
44324,大分県,武蔵町,おおいたけん,むさしまち,欠番,2006-03-31,44214,国東市,くにさきし,合併後は国東市
44325,大分県,安岐町,おおいたけん,あきまち,欠番,2006-03-31,44214,国東市,くにさきし,合併後は国東市
44341,大分県,日出町,おおいたけん,ひじまち,,,44341,,,
44342,大分県,山香町,おおいたけん,やまがまち,欠番,2005-10-01,44210,杵築市,きつきし,合併後は杵築市
44362,大分県,挾間町,おおいたけん,はさままち,欠番,2005-10-01,44213,由布市,ゆふし,合併後は由布市
44363,大分県,庄内町,おおいたけん,しょうないちょう,欠番,2005-10-01,44213,由布市,ゆふし,合併後は由布市
44364,大分県,湯布院町,おおいたけん,ゆふいんちょう,欠番,2005-10-01,44213,由布市,ゆふし,合併後は由布市
44441,大分県,荻町,おおいたけん,おぎまち,欠番,2005-04-01,44208,竹田市,たけたし,合併後は竹田市
44442,大分県,久住町,おおいたけん,くじゅうまち,欠番,2005-04-01,44208,竹田市,たけたし,合併後は竹田市
44443,大分県,直入町,おおいたけん,なおいりまち,欠番,2005-04-01,44208,竹田市,たけたし,合併後は竹田市
44461,大分県,九重町,おおいたけん,ここのえまち,,,44461,,,
44462,大分県,玖珠町,おおいたけん,くすまち,,,44462,,,
45000,宮崎県,,みやざきけん,,,,45000,,,
45201,宮崎県,宮崎市,みやざきけん,みやざきし,,,45201,,,
45202,宮崎県,都城市,みやざきけん,みやこのじょうし,,,45202,,,
45203,宮崎県,延岡市,みやざきけん,のべおかし,,,45203,,,
45204,宮崎県,日南市,みやざきけん,にちなんし,,,45204,,,
45205,宮崎県,小林市,みやざきけん,こばやしし,,,45205,,,
45206,宮崎県,日向市,みやざきけん,ひゅうがし,,,45206,,,
45207,宮崎県,串間市,みやざきけん,くしまし,,,45207,,,
45208,宮崎県,西都市,みやざきけん,さいとし,,,45208,,,
45209,宮崎県,えびの市,みやざきけん,えびのし,,,45209,,,
